ID,Type,Fellowship Win Rate,Fellowship Games Played,Fellowship Rating,Movie Win Rate,Movie Games Played,Movie Rating,Expanded Win Rate,Expanded Games Played,Expanded Rating
Mordor's Strength, drawDeck,0.5652173913043478,23,Low Play Rate with Average Strength,0.6666666666666666,3,Unplayed,0.5,2,Unplayed
No Business of Ours, drawDeck,0.40298507462686567,67,Low Play Rate with Average Strength,,7,Unplayed,0.6666666666666666,21,Standard Power Picks
Spies of Mordor, drawDeck,0.3076923076923077,13,Unplayed,0.3333333333333333,3,Unplayed,,9,Trash
Forces of Mordor, drawDeck,0.16666666666666666,6,Unplayed,,,N/A,0.24242424242424243,33,Trash
Hate and Anger, drawDeck,0.5,4,Unplayed,0.8461538461538461,13,Sleeper or Niche Power Picks,0.43478260869565216,23,Average
Some Who Resisted, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,,1,Unplayed
Master Proudfoot: Distant Relative of Bilbo, drawDeck,,2,Unplayed,,7,Unplayed,0.4,15,Average
The Shire Countryside, drawDeck,0.47058823529411764,17,Unplayed,0.46296296296296297,108,Average,0.4375,16,Average
Uruviel: Maid of Lorien, drawDeck,0.3,10,Unplayed,,1,Unplayed,,,N/A
Merry: Horticulturalist, drawDeck,0.42857142857142855,14,Unplayed,0.5,44,Low Play Rate with Average Strength,,3,Trash
Elven Cloak, drawDeck,0.3076923076923077,13,Unplayed,,1,Unplayed,0.4666666666666667,15,Average
Town Center, site,0.45454545454545453,11,Unplayed,,,N/A,,,N/A
Their Halls of Stone, drawDeck,0.23529411764705882,17,Unplayed,,,N/A,,7,Trash
Stricken Dumb, drawDeck,0.3870967741935484,31,Redeemable,0.6,5,Unplayed,,4,Trash
Battle Fury, drawDeck,0.375,8,Unplayed,0.16666666666666666,6,Unplayed,0.05555555555555555,18,Trash
Disquiet of Our People, drawDeck,0.5,40,Low Play Rate with Average Strength,0.7241379310344828,29,Sleeper or Niche Power Picks,0.2222222222222222,18,Trash
The Ring Draws Them, drawDeck,0.3684210526315789,19,Unplayed,0.40816326530612246,49,Low Play Rate with Average Strength,0.4,5,Low Play Rate with Average Strength
Goblin Man, drawDeck,0.8,5,Unplayed,0.8181818181818182,44,Sleeper or Niche Power Picks,,,N/A
Isengard Forger, drawDeck,0.6046511627906976,43,Sleeper or Niche Power Picks,0.875,56,Standard Power Picks,0.4444444444444444,9,Low Play Rate with Average Strength
Isengard Servant, drawDeck,0.45588235294117646,136,Average,0.6261682242990654,107,Standard Power Picks,,2,Unplayed
Isengard Worker, drawDeck,0.5568181818181818,88,Low Play Rate with Average Strength,0.6511627906976745,86,Standard Power Picks,,2,Unplayed
The Trees Are Strong, drawDeck,0.4661016949152542,118,Average,0.5454545454545454,22,Low Play Rate with Average Strength,,,N/A
Arwen's Fate, drawDeck,1,3,Unplayed,,2,Unplayed,,1,Unplayed
Weatherhills, site,0.5,88,Low Play Rate with Average Strength,,,N/A,,,N/A
The Weight of a Legacy, drawDeck,0.5,4,Unplayed,,,N/A,0.5,4,Low Play Rate with Average Strength
Bent on Discovery, drawDeck,0.35,20,Redeemable,0.46236559139784944,186,High Play Rate with Average Strength,0.43478260869565216,23,Average
Isengard Axe, drawDeck,0.3333333333333333,45,Redeemable,0.5466666666666666,75,Average,,2,Unplayed
Servants to Saruman, drawDeck,0.375,72,Redeemable,0.4583333333333333,24,Low Play Rate with Average Strength,0.5,6,Low Play Rate with Average Strength
Trapped and Alone, drawDeck,0.36,75,Redeemable,0.6190476190476191,21,Sleeper or Niche Power Picks,1,2,Unplayed
Change of Plans, drawDeck,0.3333333333333333,9,Unplayed,,,N/A,0.1,10,Trash
Support of the Last Homely House, drawDeck,0.35294117647058826,17,Unplayed,0.5806451612903226,31,Low Play Rate with Average Strength,0.6666666666666666,9,Sleeper or Niche Power Picks
Treachery Deeper Than You Know, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
Cast It Into the Fire, drawDeck,0.25,4,Unplayed,0.25,4,Unplayed,0.5714285714285714,14,Low Play Rate with Average Strength
They Will Never Stop Hunting You, drawDeck,0.5,2,Unplayed,,,N/A,0.4,5,Low Play Rate with Average Strength
A Blended Race, drawDeck,0.38461538461538464,13,Unplayed,1,1,Unplayed,0.3125,16,Redeemable
Dark Fire, drawDeck,0.5,2,Unplayed,,1,Unplayed,0.125,8,Trash
The Balrog: Flame of Udun , drawDeck,0.7037037037037037,27,Sleeper or Niche Power Picks,,,N/A,,,N/A
Traitor's Voice, drawDeck,0.25,4,Unplayed,,,N/A,,6,Trash
Cruel Caradhras, drawDeck,0.3333333333333333,9,Unplayed,0.375,8,Unplayed,0.16666666666666666,6,Trash
No Ordinary Storm, drawDeck,0.3333333333333333,6,Unplayed,0.7857142857142857,14,Sleeper or Niche Power Picks,,5,Trash
Saruman's Chill, drawDeck,0.18181818181818182,11,Unplayed,,,N/A,0.2,5,Trash
The Nine Walkers, drawDeck,,4,Unplayed,,2,Unplayed,,1,Unplayed
Pursuit Just Behind, drawDeck,0.3333333333333333,9,Unplayed,,1,Unplayed,0.2857142857142857,7,Trash
Isengard Retainer, drawDeck,0.40540540540540543,111,Average,0.5483870967741935,31,Low Play Rate with Average Strength,0.6,5,Sleeper or Niche Power Picks
The Witch-king: Lord of Angmar , drawDeck,0.631578947368421,19,Unplayed,,,N/A,,,N/A
Mines of Khazad-Dum, drawDeck,0.35526315789473684,76,Redeemable,0.125,8,Unplayed,,4,Trash
Still Sharp, drawDeck,0.5,24,Low Play Rate with Average Strength,0.43157894736842106,95,Average,,1,Unplayed
Halfling Deftness, drawDeck,0.3673469387755102,49,Redeemable,,2,Unplayed,,,N/A
Southern Spies, drawDeck,0.5714285714285714,7,Unplayed,,,N/A,,1,Unplayed
Swan-ship of the Galadhrim, drawDeck,0.5454545454545454,11,Unplayed,0.4444444444444444,9,Unplayed,0.25,4,Trash
The Misadventure of Mr, drawDeck,,2,Unplayed,,,N/A,,,N/A
Boromir: Lord of Gondor , drawDeck,0.6417910447761194,67,Sleeper or Niche Power Picks,,,N/A,,,N/A
Denizens Enraged, drawDeck,0.4,10,Unplayed,,,N/A,0.1,10,Trash
Goblin Pursuer, drawDeck,,3,Unplayed,,2,Unplayed,0.35714285714285715,14,Redeemable
Goblin Reinforcements, drawDeck,,1,Unplayed,,1,Unplayed,,,N/A
Deft in Their Movements, drawDeck,0.3333333333333333,12,Unplayed,0.4,5,Unplayed,,1,Unplayed
Hugin: Emissary from Laketown, drawDeck,0.5,2,Unplayed,0.8461538461538461,13,Sleeper or Niche Power Picks,0.56,50,High Play Rate with Average Strength
Despair, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
Noble Intentions, drawDeck,0.5384615384615384,13,Unplayed,,,N/A,,3,Trash
Gandalf: The Grey Wizard, drawDeck,0.5,10,Unplayed,,1,Unplayed,,,N/A
101_7, drawDeck,0.6666666666666666,3,Unplayed,0.5,2,Unplayed,0.25,4,Trash
You Cannot Pass, drawDeck,0.3333333333333333,12,Unplayed,,1,Unplayed,,,N/A
Staff Asunder, drawDeck,0.3333333333333333,12,Unplayed,,,N/A,,,N/A
Gondor Will See It Done, drawDeck,,1,Unplayed,,1,Unplayed,0.52,25,Average
His First Serious Check, drawDeck,,1,Unplayed,,,N/A,0.5833333333333334,24,Average
Unknown Perils, drawDeck,,3,Unplayed,,,N/A,0.5,2,Unplayed
Still Draws Breath, drawDeck,0.25,8,Unplayed,0.25,4,Unplayed,0.6,5,Sleeper or Niche Power Picks
Curse From Mordor, drawDeck,0.36363636363636365,11,Unplayed,,,N/A,0.25,4,Trash
Seeking It Always, drawDeck,1,1,Unplayed,,2,Unplayed,,,N/A
Dismay Our Enemies, drawDeck,,4,Unplayed,0.5833333333333334,12,Low Play Rate with Average Strength,,,N/A
Elf-song, drawDeck,0.5,10,Unplayed,0.4397163120567376,141,Average,0.4,30,Average
Frenzy, drawDeck,0.45454545454545453,11,Unplayed,,,N/A,0.2,5,Trash
One Whom Men Would Follow, drawDeck,,3,Unplayed,0.4852941176470588,136,Average,0.2857142857142857,14,Trash
Beren and Luthien, drawDeck,0.75,4,Unplayed,,1,Unplayed,0.5333333333333333,15,Average
Stout and Sturdy, drawDeck,0.375,8,Unplayed,0.2,5,Unplayed,0.2,10,Trash
Terrible as the Dawn, drawDeck,0.4,10,Unplayed,0.42028985507246375,138,Average,0.25,4,Trash
Why Shouldn't I Keep It, drawDeck,,1,Unplayed,,,N/A,0.7142857142857143,7,Sleeper or Niche Power Picks
Lurtz: Servant of Isengard , drawDeck,0.8055555555555556,36,Sleeper or Niche Power Picks,,,N/A,,,N/A
Uruk Spy, drawDeck,0.48484848484848486,33,Low Play Rate with Average Strength,1,1,Unplayed,0.3333333333333333,15,Redeemable
Orc Chieftain, drawDeck,0.2,5,Unplayed,0.5,2,Unplayed,,4,Trash
Orc Scimitar, drawDeck,0.43478260869565216,23,Low Play Rate with Average Strength,0.42857142857142855,7,Unplayed,0.08333333333333333,12,Trash
101_4, drawDeck,0.42105263157894735,19,Unplayed,0.2857142857142857,14,Trash,0.25,8,Trash
Something Draws Near, drawDeck,,4,Unplayed,,,N/A,,,N/A
Meant to Be Alone, drawDeck,,1,Unplayed,,,N/A,0.22580645161290322,31,Trash
Voice of Nimrodel, drawDeck,0.375,8,Unplayed,0.5,6,Unplayed,0.42857142857142855,14,Low Play Rate with Average Strength
Power and Terror, drawDeck,1,1,Unplayed,0.5,4,Unplayed,0.34782608695652173,23,Redeemable
Dangerous Gamble, drawDeck,0.5,2,Unplayed,,2,Unplayed,1,1,Unplayed
Servant of the Secret Fire , drawDeck,0.75,4,Unplayed,0.7403846153846154,104,Standard Power Picks,0.5,2,Unplayed
Galadriel's Glade , site,0.8,5,Unplayed,,,N/A,,,N/A
Mithril-coat , drawDeck,0.8,5,Unplayed,,,N/A,,,N/A
Voice of Rauros, drawDeck,0.4444444444444444,9,Unplayed,,,N/A,0.2857142857142857,7,Trash
Saruman's Reach, drawDeck,0.4411764705882353,34,Low Play Rate with Average Strength,,3,Unplayed,0.16666666666666666,6,Trash
101_17*, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
101_40*, drawDeck,0.42857142857142855,7,Unplayed,0.7,10,Unplayed,0.6774193548387096,31,Standard Power Picks
101_53*, drawDeck,0.42857142857142855,7,Unplayed,,,N/A,,,N/A
101_61*, site,0.8888888888888888,27,Sleeper or Niche Power Picks,,,N/A,,,N/A
101_20*, drawDeck,1,9,Unplayed,,,N/A,,,N/A
101_24*, drawDeck,0.8695652173913043,23,Sleeper or Niche Power Picks,,,N/A,,,N/A
11_166*, drawDeck,,1,Unplayed,,,N/A,,,N/A
Orc Slayer, drawDeck,0.09090909090909091,11,Unplayed,0.3333333333333333,3,Unplayed,,,N/A
The Eye of Sauron, drawDeck,,3,Unplayed,0.3333333333333333,3,Unplayed,0.1,10,Trash
101_8, drawDeck,0.4,5,Unplayed,,,N/A,0.5,2,Unplayed
Lost to the Goblins, drawDeck,1,2,Unplayed,0.5652173913043478,23,Low Play Rate with Average Strength,0.3333333333333333,9,Redeemable
Extraordinary Resilience, drawDeck,,1,Unplayed,,8,Unplayed,0.4375,16,Average
Cave Troll of Moria: Scourge of the Black Pit , drawDeck,0.48,25,Low Play Rate with Average Strength,,1,Unplayed,,,N/A
1_382, drawDeck,0.46835443037974683,79,Low Play Rate with Average Strength,0.564935064935065,154,Average,0.4,5,Low Play Rate with Average Strength
The Prancing Pony , site,0.7741935483870968,31,Sleeper or Niche Power Picks,,,N/A,,,N/A
Aragorn's Bow , drawDeck,0.7857142857142857,42,Sleeper or Niche Power Picks,,,N/A,,,N/A
Orc Butchery, drawDeck,,1,Unplayed,,,N/A,,,N/A
Morgul Slayer, drawDeck,0.16666666666666666,6,Unplayed,,1,Unplayed,,,N/A
Pinned Down, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,,,N/A
101_3*, drawDeck,,1,Unplayed,,,N/A,,,N/A
Strength Born of Fear, drawDeck,0.5,2,Unplayed,,,N/A,0.26666666666666666,15,Trash
Coming for the Ring, drawDeck,0.3333333333333333,6,Unplayed,0.25,4,Unplayed,,2,Unplayed
1_382*, drawDeck,0.7142857142857143,28,Sleeper or Niche Power Picks,0.5416666666666666,48,Low Play Rate with Average Strength,0.64,25,Standard Power Picks
2_125*, drawDeck,0.3333333333333333,6,Unplayed,,,N/A,,,N/A
Demands of the Sackville-Bagginses, drawDeck,,2,Unplayed,,,N/A,,,N/A
Mithril Shaft, drawDeck,0.6363636363636364,11,Unplayed,,,N/A,0.7,30,Standard Power Picks
101_10, drawDeck,1,3,Unplayed,,1,Unplayed,,,N/A
Natural Cover, drawDeck,,2,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
2_126*, drawDeck,,2,Unplayed,,,N/A,,,N/A
The End Comes, drawDeck,,1,Unplayed,,,N/A,,,N/A
Golden Light on the Land, drawDeck,,1,Unplayed,,,N/A,,,N/A
1_367*, site,0.9230769230769231,13,Unplayed,,,N/A,,,N/A
1_377*, drawDeck,0.9230769230769231,13,Unplayed,,,N/A,,,N/A
Alive and Unspoiled, drawDeck,0.6666666666666666,6,Unplayed,,,N/A,,,N/A
Erland: Advisor to Brand, drawDeck,0.6666666666666666,3,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
1_373*, drawDeck,1,1,Unplayed,,,N/A,,,N/A
The Balrog's Sword , drawDeck,1,4,Unplayed,,,N/A,,,N/A
A Royal Welcome, drawDeck,0.6666666666666666,3,Unplayed,0.6956521739130435,23,Sleeper or Niche Power Picks,0.1,10,Trash
A Host Avails Little, drawDeck,1,2,Unplayed,0.6190476190476191,42,Sleeper or Niche Power Picks,0.6666666666666666,3,Sleeper or Niche Power Picks
Answering the Cries, drawDeck,1,2,Unplayed,,,N/A,,1,Unplayed
101_59*, site,1,2,Unplayed,,,N/A,,,N/A
101_33*, drawDeck,1,2,Unplayed,,,N/A,,,N/A
Parry, drawDeck,,1,Unplayed,,2,Unplayed,,2,Unplayed
Let Them Come, drawDeck,,1,Unplayed,,,N/A,,,N/A
Massing in the East, drawDeck,,1,Unplayed,,,N/A,0.6666666666666666,3,Sleeper or Niche Power Picks
Stand Against Darkness, drawDeck,1,1,Unplayed,0.5814606741573034,356,High Play Rate with Average Strength,0.25,8,Trash
Gimli's Battle Axe , drawDeck,1,1,Unplayed,,,N/A,0.75,4,Sleeper or Niche Power Picks
Hide and Seek, drawDeck,0.5,2,Unplayed,,,N/A,,,N/A
Steps of Edoras, site,,,N/A,0.44671781756180734,1173,High Play Rate with Average Strength,,,N/A
West Road, site,,,N/A,0.4980142970611596,1259,High Play Rate with Average Strength,,,N/A
Base of Mindolluin, site,,,N/A,0.5347593582887701,561,High Play Rate with Average Strength,,,N/A
Pelennor Prairie, site,,,N/A,0.45685279187817257,788,High Play Rate with Average Strength,,,N/A
Crashed Gate, site,,,N/A,0.5205655526992288,778,High Play Rate with Average Strength,,,N/A
Minas Tirith Sixth Circle, site,,,N/A,0.5137067938021455,839,High Play Rate with Average Strength,,,N/A
Osgiliath Channel, site,,,N/A,0.5387387387387388,1110,High Play Rate with Average Strength,,,N/A
Morgul Vale, site,,,N/A,0.47959183673469385,784,High Play Rate with Average Strength,,,N/A
Dagorlad, site,,,N/A,0.5294354838709677,2480,High Play Rate with Average Strength,,,N/A
Fifth Level, drawDeck,,,N/A,0.423728813559322,118,Average,0.3076923076923077,13,Redeemable
Gothmog: Lieutenant of Morgul, drawDeck,,,N/A,0.46153846153846156,117,Average,0.42857142857142855,14,Low Play Rate with Average Strength
Faramir: Son of Denethor, drawDeck,,,N/A,0.5,816,High Play Rate with Average Strength,0.4659090909090909,88,High Play Rate with Average Strength
Great Hill Troll, drawDeck,,,N/A,0.49714285714285716,350,High Play Rate with Average Strength,0.5714285714285714,7,Low Play Rate with Average Strength
Grond: Hammer of the Underworld, drawDeck,,,N/A,0.4934210526315789,608,High Play Rate with Average Strength,0.42857142857142855,56,High Play Rate with Average Strength
Alcarin: Warrior of Lamedon, drawDeck,,,N/A,0.4132231404958678,121,Average,0.2857142857142857,21,Trash
Citadel of the Stars, drawDeck,,,N/A,0.49680715197956576,783,High Play Rate with Average Strength,0.3333333333333333,18,Redeemable
City Wall, drawDeck,,,N/A,0.4186046511627907,43,Low Play Rate with Average Strength,0.25,16,Trash
Men of Numenor, drawDeck,,,N/A,0.3333333333333333,27,Redeemable,1,1,Unplayed
Stone Tower, drawDeck,,,N/A,0.5082236842105263,608,High Play Rate with Average Strength,0.3333333333333333,3,Redeemable
Turgon: Man of Belfalas, drawDeck,,,N/A,0.4260869565217391,115,Average,0.3333333333333333,3,Redeemable
Garrison of Osgiliath, drawDeck,,,N/A,0.4782608695652174,345,High Play Rate with Average Strength,0.47058823529411764,34,Average
Encirclement, drawDeck,,,N/A,0.4823529411764706,85,Average,0.26666666666666666,15,Trash
Gorgoroth Garrison, drawDeck,,,N/A,0.4444444444444444,9,Unplayed,0.2857142857142857,7,Trash
Gorgoroth Pillager, drawDeck,,,N/A,0.4057971014492754,69,Average,0.2857142857142857,7,Trash
Gorgoroth Soldier, drawDeck,,,N/A,0.49767441860465117,215,High Play Rate with Average Strength,0.5,6,Low Play Rate with Average Strength
Gorgoroth Troop, drawDeck,,,N/A,0.4740740740740741,135,Average,0.5,2,Unplayed
Great Siege-towers, drawDeck,,,N/A,0.4785992217898833,257,High Play Rate with Average Strength,0.4375,16,Average
Tower Walkway, drawDeck,,,N/A,0.4835164835164835,273,High Play Rate with Average Strength,0.4666666666666667,15,Average
Troop Tower, drawDeck,,,N/A,0.47005988023952094,334,High Play Rate with Average Strength,0.42105263157894735,19,Average
Aragorn: Captain of Gondor, drawDeck,,,N/A,0.3971631205673759,141,Redeemable,0.3076923076923077,26,Redeemable
First Level, drawDeck,,,N/A,0.2857142857142857,28,Trash,0.2727272727272727,11,Trash
Gondor Bow, drawDeck,,,N/A,0.4935897435897436,156,Average,0.2857142857142857,14,Trash
Siege Troop, drawDeck,,,N/A,0.48695652173913045,345,High Play Rate with Average Strength,0.34,50,Redeemable
Their Marching Companies, drawDeck,,,N/A,0.4691358024691358,243,High Play Rate with Average Strength,0.375,8,Redeemable
Troll of Gorgoroth: Abomination of Sauron, drawDeck,,,N/A,0.45320197044334976,203,High Play Rate with Average Strength,0.42857142857142855,14,Low Play Rate with Average Strength
Fourth Level, drawDeck,,,N/A,0.49101796407185627,167,High Play Rate with Average Strength,0.3076923076923077,13,Redeemable
Garrison of Gondor, drawDeck,,,N/A,0.49818181818181817,275,High Play Rate with Average Strength,0.3103448275862069,29,Redeemable
Imrahil: Prince of Dol Amroth, drawDeck,,,N/A,0.4098360655737705,122,Average,0.3,10,Redeemable
Sixth Level, drawDeck,,,N/A,0.5082644628099173,242,High Play Rate with Average Strength,0.3076923076923077,13,Redeemable
Gorgoroth Agitator, drawDeck,,,N/A,0.503968253968254,252,High Play Rate with Average Strength,0.4666666666666667,15,Average
Gorgoroth Assassin, drawDeck,,,N/A,0.4756756756756757,370,High Play Rate with Average Strength,0.38461538461538464,26,Redeemable
Narsil: Blade of the Faithful, drawDeck,,,N/A,0.5,598,High Play Rate with Average Strength,0.3380281690140845,71,Redeemable
Sapling of the White Tree, drawDeck,,,N/A,0.4642857142857143,504,High Play Rate with Average Strength,0.4235294117647059,85,High Play Rate with Average Strength
Scroll of Isildur, drawDeck,,,N/A,0.47919655667144906,697,High Play Rate with Average Strength,0.4228855721393035,201,High Play Rate with Average Strength
Isengard Ruined, site,,,N/A,0.572139303482587,1005,High Play Rate with Average Strength,0.551829268292683,328,High Play Rate with Average Strength
Rohirrim Camp, site,,,N/A,0.46652421652421655,1404,High Play Rate with Average Strength,,,N/A
Hall of the Kings, site,,,N/A,0.4935316946959897,3092,High Play Rate with Average Strength,,,N/A
City of the Dead, site,,,N/A,0.5014792899408284,676,High Play Rate with Average Strength,,,N/A
City Gates, site,,,N/A,0.5394495412844037,1090,High Play Rate with Average Strength,,,N/A
Minas Tirith Fifth Circle, site,,,N/A,0.527027027027027,592,High Play Rate with Average Strength,,,N/A
Osgiliath Crossing, site,,,N/A,0.5,1278,High Play Rate with Average Strength,,,N/A
Morgulduin, site,,,N/A,0.51326341764343,1621,High Play Rate with Average Strength,,,N/A
Make Haste, drawDeck,,,N/A,0.8709677419354839,31,Sleeper or Niche Power Picks,0.4375,16,Average
Nine-fingered Frodo and the Ring of Doom, drawDeck,,,N/A,0.5194174757281553,206,High Play Rate with Average Strength,0.28205128205128205,39,Trash
The Tale of the Great Ring, drawDeck,,,N/A,0.5502494654312188,1403,High Play Rate with Average Strength,0.45569620253164556,79,High Play Rate with Average Strength
Treebeard: Keeper of the Watchwood, drawDeck,,,N/A,0.6589958158995816,478,Meta Dominating Power Picks,0.4642857142857143,56,High Play Rate with Average Strength
Shelob: Her Ladyship, drawDeck,,,N/A,0.5339449541284403,545,High Play Rate with Average Strength,0.539568345323741,139,High Play Rate with Average Strength
Ulaire Lemenya: Thrall of the One, drawDeck,,,N/A,0.4838709677419355,93,Average,0.2222222222222222,9,Trash
Ulaire Nelya: Thrall of the One, drawDeck,,,N/A,0.5787234042553191,235,High Play Rate with Average Strength,0.2857142857142857,14,Trash
The Number Must Be Few, drawDeck,,,N/A,0.673469387755102,49,Sleeper or Niche Power Picks,0.4411764705882353,34,Average
Grima: Wormtongue, drawDeck,,,N/A,0.5361890694239291,677,High Play Rate with Average Strength,0.43870967741935485,310,High Play Rate with Average Strength
Unferth: Grima's Bodyguard, drawDeck,,,N/A,0.8,35,Sleeper or Niche Power Picks,0.34375,32,Redeemable
Merry: Learned Guide, drawDeck,,,N/A,0.8064516129032258,31,Sleeper or Niche Power Picks,,,N/A
Grown Suddenly Tall, drawDeck,,,N/A,0.568904593639576,283,High Play Rate with Average Strength,0.7345132743362832,113,Meta Dominating Power Picks
Roll of Thunder, drawDeck,,,N/A,0.5554371002132196,938,High Play Rate with Average Strength,0.5852272727272727,352,High Play Rate with Average Strength
Sting: Baggins Heirloom, drawDeck,,,N/A,0.5135699373695198,479,High Play Rate with Average Strength,0.5405405405405406,37,Average
Lindenroot: Elder Shepherd, drawDeck,,,N/A,0.6612244897959184,490,Meta Dominating Power Picks,0.5882352941176471,34,Average
Grima: Chief Counselor, drawDeck,,,N/A,0.5606060606060606,198,High Play Rate with Average Strength,0.2857142857142857,14,Trash
Isengard Flanker, drawDeck,,,N/A,0.782608695652174,23,Sleeper or Niche Power Picks,,,N/A
Out of the High Airs, drawDeck,,,N/A,0.6130434782608696,230,Meta Dominating Power Picks,0.3958333333333333,48,Redeemable
Crack Into Rubble, drawDeck,,,N/A,0.6883116883116883,308,Meta Dominating Power Picks,1,1,Unplayed
Enraged, drawDeck,,,N/A,0.6378600823045267,243,Meta Dominating Power Picks,0.4090909090909091,22,Average
Ent Avenger, drawDeck,,,N/A,0.7959183673469388,49,Sleeper or Niche Power Picks,1,1,Unplayed
Ent Horde, drawDeck,,,N/A,0.655367231638418,354,Meta Dominating Power Picks,0.5918367346938775,98,High Play Rate with Average Strength
Host of Fangorn, drawDeck,,,N/A,0.6702127659574468,188,Meta Dominating Power Picks,0.6311475409836066,122,Meta Dominating Power Picks
Quickbeam: Bregalad, drawDeck,,,N/A,0.6651376146788991,218,Meta Dominating Power Picks,0.5765765765765766,222,High Play Rate with Average Strength
Skinbark: Fladrif, drawDeck,,,N/A,0.7026022304832714,269,Meta Dominating Power Picks,0.635593220338983,118,Meta Dominating Power Picks
Gollum: Old Villain, drawDeck,,,N/A,0.6217948717948718,156,Meta Dominating Power Picks,0.5217391304347826,115,High Play Rate with Average Strength
Isengard Plodder, drawDeck,,,N/A,0.72,75,Standard Power Picks,0.6,5,Sleeper or Niche Power Picks
Isengard Tinker, drawDeck,,,N/A,0.6890756302521008,119,Standard Power Picks,0.5,6,Low Play Rate with Average Strength
Sharku: Vile Marauder, drawDeck,,,N/A,0.8620689655172413,29,Sleeper or Niche Power Picks,,,N/A
Ulaire Toldea: Winged Sentry, drawDeck,,,N/A,0.5673076923076923,208,High Play Rate with Average Strength,0.3111111111111111,45,Redeemable
Morgul Brute, drawDeck,,,N/A,0.5353403141361257,764,High Play Rate with Average Strength,0.44,50,High Play Rate with Average Strength
Morgul Destroyer, drawDeck,,,N/A,0.5302013422818792,447,High Play Rate with Average Strength,0.43902439024390244,41,Average
Ulaire Cantea: Faster Than Winds, drawDeck,,,N/A,0.5315161839863713,587,High Play Rate with Average Strength,0.5974025974025974,308,High Play Rate with Average Strength
Pippin: Wearer of Black and Silver, drawDeck,,,N/A,0.430327868852459,244,High Play Rate with Average Strength,0.5428571428571428,35,Average
Gandalf: Defender of the West, drawDeck,,,N/A,0.6559139784946236,93,Standard Power Picks,1,1,Unplayed
Terrible and Evil, drawDeck,,,N/A,0.5765765765765766,777,High Play Rate with Average Strength,0.5056179775280899,267,High Play Rate with Average Strength
Captured by the Ring, drawDeck,,,N/A,0.5467383994620041,1487,High Play Rate with Average Strength,0.5443425076452599,327,High Play Rate with Average Strength
Morgul Squealer, drawDeck,,,N/A,0.536723163841808,354,High Play Rate with Average Strength,0.5625,112,High Play Rate with Average Strength
Ulaire Nertea: Thrall of the One, drawDeck,,,N/A,0.6192307692307693,260,Meta Dominating Power Picks,0.3333333333333333,12,Redeemable
Ulaire Otsea: Thrall of the One, drawDeck,,,N/A,0.5861182519280206,389,High Play Rate with Average Strength,0.5,20,Average
Huorn, drawDeck,,,N/A,0.6218905472636815,201,Meta Dominating Power Picks,0.6086956521739131,46,Meta Dominating Power Picks
Radagast: The Brown, drawDeck,,,N/A,0.5694956949569495,813,High Play Rate with Average Strength,0.5523255813953488,344,High Play Rate with Average Strength
Sent Back, drawDeck,,,N/A,0.518324607329843,191,High Play Rate with Average Strength,0.5692307692307692,65,High Play Rate with Average Strength
Ithil Stone, drawDeck,,,N/A,0.5010141987829615,986,High Play Rate with Average Strength,0.5,160,High Play Rate with Average Strength
Tom Bombadil: The Master, drawDeck,,,N/A,0.543778801843318,217,High Play Rate with Average Strength,0.574468085106383,47,High Play Rate with Average Strength
Rohirrim Road, site,,,N/A,0.46359223300970875,412,High Play Rate with Average Strength,,,N/A
King's Tent, site,,,N/A,0.5316698656429942,1563,High Play Rate with Average Strength,,,N/A
Pelennor Plain, site,,,N/A,0.47861271676300576,865,High Play Rate with Average Strength,,,N/A
Minas Tirith Seventh Circle, site,,,N/A,0.4686131386861314,685,High Play Rate with Average Strength,,,N/A
Ruined Capitol, site,,,N/A,0.47458840372226196,1397,High Play Rate with Average Strength,,,N/A
Fleet-footed, drawDeck,,,N/A,0.27586206896551724,29,Trash,0.5,2,Unplayed
Hardy Garrison, drawDeck,,,N/A,0.46,150,Average,0.5625,32,Average
Aragorn: Heir of Elendil, drawDeck,,,N/A,0.5404040404040404,198,High Play Rate with Average Strength,1,1,Unplayed
Faramir's Bow, drawDeck,,,N/A,0.40298507462686567,335,High Play Rate with Average Strength,0.5167785234899329,149,High Play Rate with Average Strength
Elven Sword, drawDeck,,,N/A,0.3993610223642173,313,Redeemable,0.36065573770491804,61,Redeemable
Galadriel: Lady Redeemed, drawDeck,,,N/A,0.5103734439834025,241,High Play Rate with Average Strength,,1,Unplayed
Cirdan: The Shipwright, drawDeck,,,N/A,0.47086247086247085,429,High Play Rate with Average Strength,0.2727272727272727,66,Trash
Faramir: Ithilien Ranger, drawDeck,,,N/A,0.4342105263157895,76,Average,0.5,10,Low Play Rate with Average Strength
Banner of Elbereth, drawDeck,,,N/A,0.4596774193548387,124,Average,,1,Unplayed
Legolas: Fearless Marksman, drawDeck,,,N/A,0.45038167938931295,131,Average,0.6607142857142857,56,Meta Dominating Power Picks
